NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,법정동코드,법정동_구,법정동,행정동코드,행정동,academy_cnt,kindergarten_cnt,mart_cnt,restaurant_cnt,school_cnt,subway_cnt,tour_cnt,cafe_cnt,hospital_cnt,culture_cnt,public_office_cnt
100000338,1771,동대문종합시장종로6가,127.0032061,37.57079206,1111016300,종로구,종로5가,1111063000,종로5.6가동,14,8,0,691,1,1,10,168,73,19,6
100000339,1772,동대문역,127.0145771,37.57285921,1111017400,종로구,창신동,1111067000,창신1동,28,7,1,480,2,3,9,77,62,1,7
100000340,1773,동대문역,127.0150378,37.57266691,1111017400,종로구,창신동,1111067000,창신1동,31,8,1,487,3,3,9,78,63,1,6
100000341,1774,신설동전철역,127.0203865,37.57461998,1111017500,종로구,숭인동,1111071000,숭인2동,52,8,2,433,3,5,1,78,51,4,4
100000342,1775,신설동전철역,127.0211178,37.57449821,1111017500,종로구,숭인동,1111071000,숭인2동,47,8,2,445,3,4,1,86,40,4,4
100000343,1777,경복궁역,126.9715056,37.57617809,1111011400,종로구,내자동,1111053000,사직동,28,12,1,681,2,1,5,245,31,29,6
100000344,1778,경복궁역,126.9713156,37.57575544,1111011400,종로구,내자동,1111053000,사직동,28,12,1,711,2,1,5,242,42,29,7
100000345,1779,안국역,126.9852296,37.57661375,1111014100,종로구,안국동,1111054000,삼청동,37,7,0,640,6,1,16,305,15,127,14
100000346,1780,안국역,126.985506,37.57631851,1111013400,종로구,경운동,1111061500,종로1.2.3.4가동,41,7,0,717,6,1,19,330,15,125,13
100000347,1781,창덕궁,126.9887919,37.5775279,1111013200,종로구,운니동,1111060000,가회동,25,5,0,559,6,1,31,233,11,61,10
100000348,1782,성대입구,126.9997033,37.58358759,1111017100,종로구,명륜2가,1111065000,혜화동,52,4,3,629,4,1,8,243,31,186,3
100000352,1786,효자로,126.9739005,37.58163295,1111011900,종로구,세종로,1111051500,청운효자동,26,3,0,231,0,0,11,121,9,26,8
100000355,1293,평창동삼성아파트,126.9787596,37.61111361,1111018300,종로구,평창동,1111056000,평창동,3,1,0,16,0,0,0,14,0,13,0
100000356,1789,창덕궁,126.9903719,37.57756161,1111013000,종로구,와룡동,1111061500,종로1.2.3.4가동,20,4,0,412,4,1,35,181,7,37,9
100000357,2632,코리아나호텔,126.9767658,37.56837579,1114010300,중구,태평로1가,1114055000,명동,36,10,1,852,2,2,10,280,96,56,28
100000358,1211,종로6가,127.004294,37.57082447,1111016300,종로구,종로5가,1111063000,종로5.6가동,14,8,1,714,1,2,10,168,77,19,6
100000359,1734,창경궁,126.9964709,37.57907668,1111013000,종로구,와룡동,1111061500,종로1.2.3.4가동,2,4,0,175,3,0,26,81,12,18,1
100000360,1733,창경궁.고궁호텔.메이플레이스호텔,126.9974492,37.57655816,1111015900,종로구,원남동,1111061500,종로1.2.3.4가동,7,5,0,165,3,0,13,75,12,11,0
100000361,1622,광화문,126.9754261,37.56993441,1111012000,종로구,신문로1가,1111053000,사직동,35,11,1,769,2,1,6,240,87,59,31
100000362,13037,영천시장,126.9630063,37.56961038,1111017600,종로구,교남동,1111058000,교남동,89,14,2,305,9,0,3,55,54,9,5
100000363,13036,영천시장,126.962533,37.56993913,1141010800,서대문구,영천동,1141052000,천연동,88,14,2,265,5,0,2,54,39,8,5
100000364,1245,동묘앞,127.0178163,37.57372922,1111017500,종로구,숭인동,1111070000,숭인1동,39,8,2,365,3,2,6,68,58,3,5
100000365,1037,동대문(흥인지문),127.0120461,37.57195293,1111017400,종로구,창신동,1111067000,창신1동,22,6,2,526,1,4,14,113,68,6,7
100000366,1041,동묘앞,127.0184085,37.57377866,1111017500,종로구,숭인동,1111071000,숭인2동,41,9,2,370,3,2,5,71,62,3,4
100000367,1044,동묘앞,127.019672,37.57424345,1111017500,종로구,숭인동,1111071000,숭인2동,47,9,2,387,2,5,2,78,63,3,6
100000368,1169,서대문역사거리.적십자병원,126.9675878,37.56710815,1111017700,종로구,평동,1111058000,교남동,43,9,1,430,11,1,4,122,50,38,11
100000369,1295,안국역.서울공예박물관,126.9847683,37.57640118,1111014100,종로구,안국동,1111054000,삼청동,39,8,0,646,6,1,14,299,18,122,17
100000370,1294,안국역.인사동,126.9855365,37.57633293,1111013400,종로구,경운동,1111061500,종로1.2.3.4가동,41,7,0,718,6,1,19,328,15,125,13
100000371,1296,창덕궁,126.9890031,37.57722809,1111013200,종로구,운니동,1111061500,종로1.2.3.4가동,26,4,0,619,4,1,32,254,11,64,10
100000374,1894,세종문화회관,126.9768786,37.57316484,1111011900,종로구,세종로,1111061500,종로1.2.3.4가동,27,13,1,877,0,2,4,283,90,48,34
100000375,1893,인사동.아벤트리호텔,126.9831563,37.57303192,1111012900,종로구,견지동,1111061500,종로1.2.3.4가동,103,9,0,1200,1,2,14,398,71,108,19
100000376,1165,강북삼성병원,126.9686005,37.56814593,1111017700,종로구,평동,1111058000,교남동,34,11,1,363,6,1,5,110,44,39,12
100000379,1008,서울역사박물관.경희궁앞,126.970609,37.569412,1111012100,종로구,신문로2가,1111053000,사직동,19,11,2,439,5,0,5,171,53,44,16
100000380,1007,서울역사박물관.경희궁앞,126.97038,37.569135,1111012100,종로구,신문로2가,1111053000,사직동,15,11,2,389,5,0,5,153,46,41,15
100000384,1009,광화문,126.976093,37.57023752,1111012000,종로구,신문로1가,1111053000,사직동,36,11,1,879,1,1,5,276,101,57,31
100000385,1010,광화문,126.9780855,37.57021681,1111012600,종로구,종로1가,1111061500,종로1.2.3.4가동,40,11,1,1041,1,2,2,330,103,57,30
100000386,1011,종로1가,126.9810661,37.57014825,1111012600,종로구,종로1가,1111061500,종로1.2.3.4가동,94,15,0,1303,0,3,4,375,110,52,32
100000387,1012,종로1가,126.9813906,37.57022903,1111012600,종로구,종로1가,1111061500,종로1.2.3.4가동,101,15,0,1331,0,3,5,377,111,65,32
100000388,1013,종로2가,126.9855427,37.57013868,1111013800,종로구,종로2가,1111061500,종로1.2.3.4가동,168,11,0,1535,0,1,16,431,72,89,13
100000389,1014,종로2가,126.9862475,37.5702572,1111013800,종로구,종로2가,1111061500,종로1.2.3.4가동,177,10,0,1533,0,2,17,438,69,89,12
100000390,1015,종로3가.탑골공원,126.9895647,37.57024498,1111015600,종로구,종로3가,1111061500,종로1.2.3.4가동,185,5,0,1421,0,4,18,358,55,57,8
100000391,1016,종로3가.탑골공원,126.9899878,37.57036054,1111015600,종로구,종로3가,1111061500,종로1.2.3.4가동,166,5,0,1337,0,5,16,337,52,54,8
100000392,1017,종로4가.종묘,126.9947219,37.570507,1111015600,종로구,종로3가,1111061500,종로1.2.3.4가동,86,2,0,761,0,5,7,187,36,21,6
100000393,1018,종로4가.종묘,126.9952838,37.57062711,1111016100,종로구,종로4가,1111061500,종로1.2.3.4가동,73,2,0,686,0,5,8,164,38,19,4
100000394,1019,종로5가.광장시장,126.9988498,37.57075679,1111016100,종로구,종로4가,1111061500,종로1.2.3.4가동,20,5,0,536,1,3,4,138,51,22,2
100000395,1020,종로5가.광장시장,126.9993346,37.57088063,1111016100,종로구,종로4가,1111061500,종로1.2.3.4가동,20,4,0,559,1,3,5,128,53,19,2
100000396,1021,종로6가.동대문종합시장,127.0047701,37.57092208,1111016300,종로구,종로5가,1111063000,종로5.6가동,14,8,1,696,1,2,10,163,78,20,5
100000397,1022,종로6가.동대문종합시장,127.0057137,37.57112723,1111016300,종로구,종로5가,1111063000,종로5.6가동,16,6,1,689,1,3,10,158,77,19,6
100000398,1023,동대문역.흥인지문,127.0134512,37.57230232,1111017400,종로구,창신동,1111067000,창신1동,27,6,1,457,2,4,9,83,59,3,7
100000399,1901,동대문역JW메리어트동대문호텔,127.0094731,37.57030187,1111016400,종로구,종로6가,1111063000,종로5.6가동,11,5,1,705,0,2,15,163,55,20,8
100000400,1918,청와대,126.97376,37.58268481,1111011900,종로구,세종로,1111051500,청운효자동,21,3,0,162,0,0,10,80,8,20,8
100000401,1910,통인시장,126.9713316,37.57911876,1111010800,종로구,통인동,1111051500,청운효자동,37,7,0,554,3,1,8,218,24,30,7
100000402,1911,세종문화회관,126.9769499,37.57373502,1111011900,종로구,세종로,1111061500,종로1.2.3.4가동,24,12,1,841,0,2,4,268,84,47,30
100000403,1913,인사동.탑골공원,126.9888006,37.57011554,1111013800,종로구,종로2가,1111061500,종로1.2.3.4가동,187,4,0,1521,0,5,17,394,58,61,9
100000404,1914,종묘.세운상가,126.9935557,37.57035485,1111015600,종로구,종로3가,1111061500,종로1.2.3.4가동,102,2,0,779,0,4,9,206,29,21,7
100000405,1915,광장시장,126.9996734,37.57062373,1111016100,종로구,종로4가,1111061500,종로1.2.3.4가동,20,4,0,571,1,3,5,127,55,19,2
100000406,1916,동묘.숭인동도깨비시장,127.0180439,37.5734766,1111017500,종로구,숭인동,1111071000,숭인2동,38,8,2,367,3,2,5,70,57,3,4
100000407,1902,대학로,127.0021204,37.58189612,1111016800,종로구,동숭동,1111064000,이화동,46,5,2,643,7,1,7,244,29,197,2
100000408,1903,창경궁,126.9964163,37.57915963,1111013000,종로구,와룡동,1111061500,종로1.2.3.4가동,2,2,0,177,3,0,26,81,12,18,1
100000409,1904,창덕궁,126.9901776,37.57753017,1111013000,종로구,와룡동,1111061500,종로1.2.3.4가동,20,4,0,423,4,1,36,184,8,39,9
100000410,1905,인사동.북촌,126.9837978,37.57589502,1111014100,종로구,안국동,1111054000,삼청동,36,7,0,786,6,1,13,320,25,109,20
100000411,1906,경복궁.국립민속박물관,126.9794465,37.5794474,1111011900,종로구,세종로,1111051500,청운효자동,3,2,0,135,2,0,14,111,2,49,8
100000412,1907,세종문화회관,126.9769893,37.57109977,1111011900,종로구,세종로,1111061500,종로1.2.3.4가동,38,13,1,978,1,1,3,308,105,58,34
100000413,1297,남인사마당,126.9874286,37.57131917,1111013600,종로구,인사동,1111061500,종로1.2.3.4가동,197,4,0,1523,2,4,19,431,57,92,11
100000414,1209,창덕궁.돈화문국악당,126.9910846,37.5773031,1111013100,종로구,권농동,1111061500,종로1.2.3.4가동,24,3,0,410,4,0,33,176,5,28,9
100000415,1119,국립고궁박물관,126.9740463,37.57879663,1111011900,종로구,세종로,1111051500,청운효자동,23,7,0,501,0,1,13,175,28,24,3
100000416,1601,청와대,126.9737776,37.58274671,1111011900,종로구,세종로,1111051500,청운효자동,20,2,0,156,0,0,10,78,8,19,8
100000417,1602,춘추문,126.9797313,37.58291075,1111011900,종로구,세종로,1111051500,청운효자동,1,3,0,110,0,0,9,101,2,42,3
100000418,1603,경복궁.국립민속박물관,126.9795002,37.57953195,1111011900,종로구,세종로,1111051500,청운효자동,3,2,0,138,2,0,14,113,2,50,8
100000419,1280,경복궁역(효자로입구),126.9743986,37.57657864,1111011900,종로구,세종로,1111051500,청운효자동,23,8,1,637,0,1,11,204,32,40,10
100000420,1604,효자로입구(가상),126.9744334,37.57626474,1111011900,종로구,세종로,1111051500,청운효자동,23,8,1,674,0,1,8,201,34,39,10
100900001,1611,창경궁,126.9965264,37.57879284,1111013000,종로구,와룡동,1111061500,종로1.2.3.4가동,0,3,0,140,3,0,24,73,12,12,1
100900002,1863,경진빌라,126.9579482,37.60186409,1111018500,종로구,홍지동,1111055000,부암동,27,4,0,53,5,0,0,19,3,12,1
100900003,1532,혜화초등학교,126.9998517,37.58725323,1111017000,종로구,명륜1가,1111065000,혜화동,60,7,2,443,6,0,4,171,24,70,4
100900004,1864,명륜시장.성대후문,126.9952305,37.58872461,1111017300,종로구,명륜3가,1111065000,혜화동,22,3,1,117,4,0,1,53,6,18,1
100900005,1530,오거리.한옥마을입구,126.9696126,37.5793708,1111011000,종로구,누하동,1111051500,청운효자동,42,6,0,532,3,0,8,204,21,29,6
100900006,1865,완성빌라,126.9576665,37.60333997,1111018500,종로구,홍지동,1111055000,부암동,28,3,1,71,5,0,0,22,3,11,2
100900007,1529,삼청파출소,126.981251,37.58181366,1111013900,종로구,팔판동,1111054000,삼청동,3,7,0,147,3,0,11,140,2,59,5
100900008,1866,양현관,126.9937686,37.589768,1111017300,종로구,명륜3가,1111065000,혜화동,14,3,0,88,3,0,1,35,4,15,1
100900009,1528,종로5가입구.혜화경찰서,126.9975411,37.57174724,1111015700,종로구,인의동,1111061500,종로1.2.3.4가동,46,5,0,512,0,3,5,136,36,20,4
100900010,1868,상명대후문,126.9574634,37.60407158,1111018200,종로구,구기동,1111056000,평창동,30,3,1,76,5,0,0,25,4,10,2
100900011,1526,원서고개,126.9878088,37.58308055,1111014900,종로구,원서동,1111060000,가회동,8,4,0,93,5,0,23,76,0,33,2
100900012,1869,샘미용실,126.9934084,37.59025457,1111017300,종로구,명륜3가,1111065000,혜화동,10,3,1,86,3,0,1,29,3,12,1
100900013,1524,창신쌍용2단지.한성대후문,127.0127581,37.5812648,1111017400,종로구,창신동,1111069000,창신3동,18,13,0,43,6,1,4,20,1,1,5
100900014,1870,산정빌라,126.9575782,37.60528358,1111018200,종로구,구기동,1111056000,평창동,27,1,1,65,4,0,0,19,3,10,2
100900015,1523,경희궁자이2.3단지,126.9640686,37.56878711,1111017600,종로구,교남동,1111058000,교남동,71,13,3,371,7,1,3,79,56,21,5
100900016,1522,오거리,126.9622629,37.60706212,1111018300,종로구,평창동,1111056000,평창동,48,2,1,80,1,0,0,27,4,5,2
100900017,1521,국민생활관,126.998862,37.58974563,1111017000,종로구,명륜1가,1111065000,혜화동,36,10,1,176,7,0,2,97,12,33,7
100900018,1872,구기빌라,126.9579809,37.60613345,1111018200,종로구,구기동,1111056000,평창동,21,2,1,56,4,0,0,14,3,9,2
100900019,1873,마트앞,126.9587565,37.60669871,1111018200,종로구,구기동,1111056000,평창동,25,2,1,57,1,0,0,17,3,8,2
100900020,1519,통인시장,126.9684098,37.58033191,1111011000,종로구,누하동,1111051500,청운효자동,40,7,0,380,3,0,8,173,12,28,8
100900021,1520,양현관,126.9936044,37.58979142,1111017300,종로구,명륜3가,1111065000,혜화동,9,3,0,84,3,0,0,30,3,13,1
100900022,1874,국민은행.세검정지점,126.960786,37.60488731,1111018600,종로구,신영동,1111055000,부암동,31,3,1,65,1,0,0,18,3,9,1
100900023,1875,화정박물관,126.9656867,37.6048591,1111018300,종로구,평창동,1111056000,평창동,48,3,1,57,2,0,1,21,7,6,3
100900024,1518,삼청동주민센터,126.9819072,37.58426383,1111014000,종로구,삼청동,1111054000,삼청동,3,6,0,107,2,0,8,114,3,51,4
100900025,1517,세검초등학교,126.9614908,37.60425228,1111018600,종로구,신영동,1111055000,부암동,38,4,1,63,1,0,0,22,4,8,2
100900026,1516,빨래터.고희동미술관,126.9889728,37.58310083,1111014900,종로구,원서동,1111060000,가회동,8,3,0,70,5,0,26,66,0,26,2
100900027,1876,혜화역4번출구,127.0014561,37.58346324,1111017200,종로구,명륜4가,1111065000,혜화동,52,4,3,660,6,1,6,265,31,197,3
100900028,1877,방송통신대앞,127.0019927,37.57869736,1111016600,종로구,연건동,1111064000,이화동,23,6,1,435,6,1,5,176,20,157,3
100900029,1513,화정박물관,126.9652008,37.60498061,1111018300,종로구,평창동,1111056000,평창동,50,3,1,61,2,0,1,24,7,6,3
100900030,1878,서울대치과대학,126.9978749,37.57730607,1111016600,종로구,연건동,1111064000,이화동,3,5,0,151,6,0,14,70,12,11,1
100900031,1512,서울국제고등학교,126.9972903,37.58907159,1111017000,종로구,명륜1가,1111065000,혜화동,26,5,1,146,6,0,2,75,9,27,4
100900032,1511,샘미용실,126.9932227,37.59030953,1111017300,종로구,명륜3가,1111065000,혜화동,9,4,1,84,3,0,1,28,3,12,1
100900033,1879,효제초교.연동교회.김마리아활동터,127.0022088,37.57364134,1111016200,종로구,효제동,1111063000,종로5.6가동,29,11,0,617,4,1,5,147,58,25,6
100900034,1510,박노수미술관,126.9666035,37.58099674,1111010900,종로구,누상동,1111051500,청운효자동,31,7,0,229,3,0,10,118,7,17,6
100900035,1509,금융연수원,126.9815692,37.5865985,1111014000,종로구,삼청동,1111054000,삼청동,1,4,0,74,1,0,3,68,1,29,2
100900036,1508,화정박물관,126.9648837,37.6048012,1111018300,종로구,평창동,1111056000,평창동,51,3,1,63,2,0,1,23,7,6,3
100900037,1507,인사미술공간.세탁소,126.9893671,37.58141098,1111014900,종로구,원서동,1111060000,가회동,10,5,0,153,4,0,37,93,0,34,3
100900038,1883,서울대치과대학,126.9977741,37.57760163,1111016600,종로구,연건동,1111064000,이화동,2,3,0,147,6,0,16,66,11,9,1
100900039,1506,낙산공원,127.0087216,37.58040372,1111017400,종로구,창신동,1111064000,이화동,13,11,1,140,5,0,7,76,1,83,3
100900040,1503,명륜3가종점,126.9928637,37.59094838,1111017300,종로구,명륜3가,1111065000,혜화동,5,4,1,83,3,0,1,33,1,15,1
100900041,1502,수성동계곡,126.9642468,37.58207916,1111011100,종로구,옥인동,1111051500,청운효자동,11,4,0,69,2,0,8,40,1,5,3
100900042,1887,서울대학교병원현관.암병원현관,126.9981568,37.57895147,1111016600,종로구,연건동,1111064000,이화동,4,4,0,281,7,1,20,114,13,37,1
100900043,1886,이화사거리,127.0020085,37.57694834,1111016600,종로구,연건동,1111064000,이화동,13,8,1,243,7,0,4,111,18,73,4
100900044,1505,서대문3번출구,126.9662183,37.56641607,1111017700,종로구,평동,1111058000,교남동,52,10,1,467,11,1,0,127,57,30,9
100900045,1525,통일부,126.9859477,37.58759481,1111014000,종로구,삼청동,1111054000,삼청동,1,1,0,46,3,0,1,37,1,17,2
100900046,1531,명륜시장.성대후문,126.9952543,37.58851105,1111017300,종로구,명륜3가,1111065000,혜화동,21,2,1,126,4,0,2,60,6,17,1
100900047,1500,평창파출소,126.9668167,37.60568122,1111018300,종로구,평창동,1111056000,평창동,34,2,1,49,1,0,0,24,6,5,2
100900048,1564,가회동주민센터,126.9848497,37.57993901,1111014600,종로구,가회동,1111060000,가회동,14,7,0,310,5,1,17,217,12,78,10
100900049,1562,독립문초등학교,126.9607207,37.57384748,1111018700,종로구,무악동,1111058000,교남동,67,10,3,151,3,1,3,28,24,7,5
100900050,1561,아름다운실버,126.9654637,37.61201006,1111018300,종로구,평창동,1111056000,평창동,0,0,0,2,0,0,1,7,0,2,0
100900051,1558,창덕궁,126.99062,37.57608925,1111013000,종로구,와룡동,1111061500,종로1.2.3.4가동,38,4,0,660,4,2,31,228,9,42,9
100900052,1556,북촌한옥마을입구.정세권활동터,126.9849422,37.58159973,1111014600,종로구,가회동,1111060000,가회동,11,8,0,279,5,0,11,191,3,71,5
100900053,1555,청룡사.보문파크뷰자이아파트,127.0170071,37.58001895,1111017500,종로구,숭인동,1111070000,숭인1동,33,12,2,120,3,1,1,39,9,2,7
100900054,1553,소나무집,126.9641105,37.61127707,1111018300,종로구,평창동,1111056000,평창동,0,0,0,0,0,0,1,8,0,1,0
100900055,1552,경복궁역,126.9722765,37.57667748,1111011200,종로구,체부동,1111053000,사직동,30,10,1,685,1,1,10,244,31,27,6
100900056,1551,경복궁,126.9793378,37.57695016,1111011900,종로구,세종로,1111051500,청운효자동,6,7,0,243,2,0,11,136,11,54,12
