,pca1,pca2,pca3,pca4,pca5,pca6,gmm_cluster,index,X좌표,Y좌표,NODE_ID
741,-1.5511991872028001,2.660474747067589,-0.124056217430194,-0.16023304206341288,-0.5771962250842497,-0.42253777858079555,2,9779,126.94564140000001,37.47939646,120000085
740,-0.9459003807470464,2.7111480176443923,-0.1010164280394778,0.0868530484794078,-0.20554039353763545,-0.15973609472176797,2,10070,126.92733559999999,37.49428729,120900096
739,-0.918441640108859,2.9817633961720853,-0.8589854190866405,-0.5193979165659148,-0.42084160026458634,-0.3202051553867386,2,9730,126.95521070000001,37.48476115,120000036
737,-0.9163952889015866,3.3265534005427124,-1.0398173662023533,0.46511614186086225,0.08190596686833734,0.18581255686949483,2,9744,126.9274013,37.49019294,120000050
736,-0.27510633946315116,3.576057111225427,-1.5185347955464543,-0.5100743452506682,-0.6210220480307997,0.04176012027233084,2,10015,126.9547331,37.48357602,120900041
735,-0.24448657915177427,2.9328448308434893,0.16869107999869326,-0.42571292021372176,-0.13127413694783566,-0.7992307468852005,2,10093,126.96197520000001,37.47707918,120900119
734,-0.8716140913825378,2.9800445703927085,-1.2040727723023728,-0.48874729947471707,-0.17583443813461028,-0.3377902861030875,2,9792,126.94223159999999,37.48619909,120000099
733,-0.2291917746373492,2.947880275081829,0.16500383522915094,-0.4087060924729427,-0.12988648018097873,-0.8019678938591551,2,9985,126.96176059999999,37.47710724,120900011
732,-1.324970452368219,2.7805862665570507,-1.0714723796096866,-0.8921060818869533,-0.8462035000395293,-0.4705399371969332,2,10035,126.94682479999999,37.484773,120900061
731,-1.3369791332737697,2.770394091858594,-1.03465274970746,-0.8690477846971704,-0.8318632784389947,-0.47793254263299584,2,10122,126.946679,37.48473599,120900148
819,-0.8156447199491099,3.8827062612259446,-0.25828438171235685,0.3254551512525748,0.1695867617689931,0.2295379670205055,2,9978,126.93266650000001,37.48707441,120900004
730,-0.8345885970764955,3.0176783869260504,-1.258359667329788,-0.4925931275907067,-0.19046312330800044,-0.330685933797634,2,9784,126.94243449999999,37.48608434,120000090
728,-0.2813242694663496,3.1216588108943486,-0.043903562382764424,-0.05139549893135287,0.39359200382874077,-0.47999023683353487,2,9718,126.9608875,37.47784448,120000024
726,-0.44035934441671476,3.0465934949239135,0.14802845214785115,0.1090378435547416,0.010984787376709356,0.1187438374967546,2,10156,126.9591594,37.47658776,120900182
725,-0.45198027853300854,3.038024560678335,0.2630971050552985,0.16043016211706415,0.027508868944807984,0.12424044161789534,2,10158,126.95885530000001,37.47645699,120900184
724,-1.0865497501380885,2.7353101152136885,-0.08556879673107995,-0.3533701676516658,-1.0356260695273187,-0.4815138875210935,2,9776,126.94785790000002,37.47898926,120000082
723,-0.6077466588756344,3.079458908274266,-0.2406882586050086,0.3948973848208551,0.5001244206231126,-0.0023648111726128555,2,9976,126.9244827,37.49042787,120900002
722,-1.0157530091246494,3.2274745871927175,-0.9415103699681596,0.4303608551145307,0.101514140807312,0.17325584381757408,2,9743,126.9274979,37.49051749,120000049
721,-0.3741169294277014,3.061605982905136,0.053671568082627207,-0.06946322976624247,-0.12516999894918127,-0.2444371853375706,2,10174,126.95997959999998,37.47780813,120900200
720,-0.7860342142043434,3.2982247732736916,-1.6769111321433416,-0.39950157512742757,-0.2572645274669014,-0.1564565729298681,2,10150,126.946455,37.48321392,120900176
719,-0.799723003673972,3.1595998966118235,-0.4849896593851392,0.46661931123715106,-0.021966617333296384,0.3090234797532444,2,9813,126.92590349999999,37.49005391,120000128
986,-1.9295061097278954,2.5783827555164347,1.4311435571515003,0.00884681250444251,0.8944812949323616,-1.1116591965626892,2,9810,126.9179282,37.48941877,120000125
718,-0.804058738892287,3.282663193815283,-1.6051112481197742,-0.37362344293458255,-0.2463077090641943,-0.16355063165177788,2,10149,126.9465738,37.48319505,120900175
717,-0.34228850766238444,3.055454952039655,-0.007893104277422649,-0.2149879216626079,-0.23470090765789164,-0.6593912181680508,2,9940,126.95927140000002,37.47849003,120000433
747,-0.9762317433313437,2.726750846475048,-0.013842735007730568,0.2730061855363656,-0.08284412627908598,0.22555145855254655,2,9835,126.9273976,37.4945144,120000161
727,-1.0483057169050911,2.8329641912002086,-0.7727284474365977,-0.43728403514874925,-0.17335295204032564,-0.8034913686396594,2,10051,126.94078059999998,37.48352479,120900077
1314,-1.5836842869243193,3.1141834666036594,0.2673353745193424,-0.2985738274637106,-0.47923035681579984,-0.09076556090020939,2,9943,126.91403799999999,37.48452751,120000436
820,-0.689667335432375,3.474258202630657,0.6883734077663327,0.055576750271700705,-0.017804317730601874,0.2710616020966973,2,9973,126.90253030000001,37.4840176,120000674
1312,-1.5751518316167592,3.16710773004937,0.28235472915792637,-0.13614713548225407,-0.377982853736215,0.31739675848560345,2,9944,126.9138969,37.48429132,120000437
1311,-1.5778366913793824,3.148517790408917,0.4177802844561504,-0.27373973413844244,-0.38246712334566674,-0.21088847900992386,2,10102,126.93298100000001,37.47168821,120900128
1310,-1.3312682727175225,3.316141830894135,0.5519978276074536,0.15938124474303805,0.5397104816609035,-0.07255418654020031,2,9878,126.9392946,37.47261548,120000208
1309,-1.553958245322236,3.1681620405516053,0.3759091802547467,-0.28879697124144,-0.397773998374214,-0.20204982595630208,2,10065,126.93321259999999,37.47185504,120900091
1060,12.648033256630018,1.6728967461973603,0.9878227811589577,-3.7796190986296305,-2.6617160160787745,1.3167489992835573,3,10954,127.03323429999999,37.52673198,122000052
1059,6.435405914577118,0.8173251395970033,0.050956957836342895,-0.5207676421024989,0.0984427426453029,1.4944707500616332,3,11387,127.0388063,37.52842606,122000730
1058,6.935328822514365,0.7785089697439881,0.3218578044157626,-0.8501135584314872,-0.07657357498203986,1.0648382473439446,3,10958,127.039579,37.52827,122000056
1057,7.45042015741964,1.0566271823039006,0.2172004429531139,-0.7890101397360709,-0.09958427008321233,1.619854786370178,3,10959,127.0392574,37.5279295,122000057
1056,14.302200259804865,2.081975504184499,1.3997976355167336,-3.8874360856780887,-2.9144881883228835,2.3789591277607927,3,10963,127.0335404,37.52564607,122000061
1054,12.291548398429002,2.0265489080705543,1.6385436555786808,-1.9016523804974312,-0.5722354477026613,1.9642948979047812,3,10960,127.03961000000001,37.5249936,122000058
1053,11.85842333182348,1.3834767509534522,2.8537716259622354,-2.307784748089752,-1.7627473603449026,2.568575078928632,3,10961,127.037783,37.52300817,122000059
1024,7.9881758927335795,1.9906906658676535,1.2668075939567984,-1.2727012341704642,0.7518079195231068,0.6397675448736067,3,6472,126.93348759999999,37.55316601,113900280
1023,6.372163885708475,1.624728488673338,0.8186382710505612,-1.3610161519488695,0.354695851004361,-0.38374454977505634,3,5971,126.9372676,37.55352401,113000078
1016,9.461157922882796,2.616611361233464,0.9016058607076463,-1.8645549048110925,0.27939939138074743,-0.5003531534068564,3,6439,126.9348063,37.55562043,113900247
1015,9.713513148529293,2.7057479584214663,1.0499177482301905,-1.6956208453446497,-0.12698610775510538,0.5635149435465124,3,6473,126.9332008,37.55618812,113900281
1008,9.246552317265078,2.4808869555860826,1.0385198664328865,-1.9494429092885601,-0.08169560157897619,-0.38559269823842457,3,6145,126.9356328,37.55532442,113000456
1061,6.596904406783071,0.5389792020442292,0.08569128514943233,-1.5175627244763066,-1.5134029159333735,0.9802329317459576,3,10957,127.0360581,37.52874691,122000055
1004,7.19918468738394,1.8415328281673344,0.9110086086054178,-1.383195768239531,0.6651541219458745,-0.5232634500349257,3,5970,126.9368825,37.55380945,113000077
1003,8.362780817433011,2.332456315456622,0.6714459970911033,-1.717605036599028,0.10811252832113641,-0.4367429876694722,3,6441,126.93597520000002,37.55469925,113900249
1001,6.678256872738662,2.3415719095321244,0.09478200950533824,-1.242168440578649,0.5198801742801685,0.0024893131713671335,3,6107,126.93898159999999,37.55578846,113000417
997,8.803640782788891,2.2334809765164976,1.1183297448685734,-1.8737615865091626,-0.0771473312899758,-0.34540878892299337,3,6474,126.93562560000001,37.5544909,113900282
993,7.476613309678413,2.1533031908240603,0.5173358791561696,-1.5206420592191374,0.5800746577436422,-0.9394843644152135,3,6217,126.93676880000001,37.55443385,113900025
992,7.411359295739209,2.1031213664959676,0.35768618002545105,-1.6708099648749002,0.1708616695115077,-0.8696783176277089,3,6422,126.93612379999999,37.55430194,113900230
991,7.237173655627865,2.3177494093526225,0.3830222741590964,-1.1527403229828304,0.369857415252167,0.12774773668468342,3,6109,126.9401438,37.55606569,113000419
990,6.457432861080573,2.3716974669026603,-0.3148662202508125,-1.0306114989232107,0.7111821475721778,-0.11708709533400065,3,6330,126.93967659999998,37.55575367,113900138
989,7.25341466574516,1.9630195343755945,0.7407423760944649,-1.4575805834885638,0.04536375637620806,-0.2020414951960989,3,6000,126.93568259999999,37.5540512,113000114
1014,9.188673478219663,2.5997847966803977,0.7621714088133319,-1.7790200241127627,0.3273962362126568,-0.4993506068374446,3,6016,126.93476100000001,37.55563752,113000137
1062,8.532475674444543,0.9706622494031063,0.9708719849303608,-1.5790381165085587,-1.1639119482467675,2.1783691041151183,3,10909,127.0258423,37.51894743,122000007
1007,8.433506538575095,2.435383240042215,0.647149633872052,-1.6859440202567813,0.059715601010177345,-0.37003312828315676,3,6110,126.93589309999999,37.55539665,113000420
1066,12.51557556346931,0.9347503041646341,3.4001416439281464,-3.498280292767687,-2.6626650790693627,1.8344505960866435,3,10962,127.0335301,37.52281302,122000060
1067,11.498364939460027,0.321717280650082,4.367767533194496,-2.9321529572080585,-2.176429886436673,1.6376702700704353,3,11331,127.0347855,37.52200707,122000651
1068,5.315550249270576,0.2952444412805313,-0.16041448778745868,-1.0906425999264606,-1.2332240044338134,0.8572563918384186,3,10956,127.03627900000001,37.529112,122000054
1069,8.609487316574887,1.7247701309108299,-0.8503578119410736,-1.1676885178382832,-0.6994647521135502,2.740581198842308,3,11298,127.01935800000001,37.517654,122000617
1070,8.111258319927192,1.607106605641292,-1.0436053410288704,-1.287837403323105,-1.4638453661075206,2.9673744753168334,3,10911,127.01943500000002,37.517421999999996,122000009
1072,10.784840815466096,0.6016123563580074,3.5689955050322375,-1.790776445262316,0.8308705691112976,0.3898788852054837,3,11386,127.04335,37.52725187,122000729
1073,11.428884786419337,0.6737491878892234,3.4075377741064115,-2.9964984647001485,-2.2792040714084645,2.1584086813990067,3,10953,127.0333295,37.52211382,122000051
1074,10.902610609900194,2.452153221471905,-2.0830326556857464,-3.3079208861507317,-3.03897177586523,3.49596160927595,3,10908,127.0281189,37.52309828,122000006
1075,7.099259019224417,0.876253084532164,-0.3240274335737051,-1.9442525064207337,-2.061399397236731,2.406575735254191,3,11396,127.02885479999999,37.520129700000005,122000739
1063,8.53862032407644,1.9238268676835075,-1.2535768459190442,-1.0524592067716485,-0.5742975012292172,2.650218297845544,3,10910,127.0221753,37.51743974,122000008
1079,11.449410483826265,2.445488059255808,-1.8190553168637744,-3.550429529636249,-3.3013215233543938,3.6532304739604315,3,11215,127.02849690000001,37.52350458,122000323
950,-2.756517786080941,2.1121345044134814,2.7761218403487544,0.46250610500249706,-0.012044089542885984,0.4564511906715939,4,9843,126.94883279999999,37.46027459,120000169
951,-1.6370274830097056,2.1491932823323903,2.998326149353916,-0.08122173162903519,-0.256781350259647,-0.487195262895289,4,9722,126.94795230000001,37.46674146,120000028
952,-2.7732060556194993,2.021378127445335,2.013204424190064,-0.5768639291364167,-0.8315290518181604,-1.1996293414547066,4,9759,126.93133300000001,37.465575,120000065
956,-2.1263308012802424,2.172008902301685,3.119537712727686,0.39939531084606067,0.3098634192244325,0.33199302927333946,4,9869,126.94915420000001,37.46318171,120000196
954,-1.610501989817953,2.3038725932745665,3.0888076163492912,0.4470564359676246,0.06356178038911392,0.7302396224619649,4,9841,126.9482402,37.46565665,120000167
955,-1.4991949084104428,2.3533720659599635,3.1550788656305646,0.5603742910173486,0.47224990379655607,0.6339462970690777,4,9969,126.94963190000001,37.46766096,120000670
949,-2.8860834717428667,2.128352405438386,2.499688094576892,0.38364960844591545,-0.2162011349757434,0.8064568501536903,4,9767,126.9275251,37.45964979,120000073
953,-2.135427406347074,2.1648505753658003,3.1268460213193836,0.3967184506631701,0.3122660609812348,0.3308439376984956,4,9842,126.94883659999999,37.46310498,120000168
948,-1.7395024067471063,2.1633580203892135,3.417471350824174,0.28405699814436963,-0.06861467377440315,0.8264853521924069,4,9870,126.948704,37.46524415,120000197
944,-1.5965283058388318,2.316788806069041,3.0689385081733276,0.4431593082764488,0.05909123326598212,0.7430481854842541,4,9914,126.94895159999999,37.46685724,120000400
947,-2.0658953231740047,2.1451379055241846,3.14024910468136,0.24822371771539292,-0.45049014451817815,0.9530509624356072,4,9856,126.95464550000001,37.46583771,120000182
946,-2.7558233568747945,2.113020661384664,2.7751375531804956,0.462663650811998,-0.01216381242429413,0.45662611166040423,4,9865,126.94903190000001,37.46010978,120000192
945,-1.5965283058388318,2.316788806069041,3.0689385081733276,0.4431593082764488,0.05909123326598212,0.7430481854842541,4,9723,126.948727,37.466827,120000029
957,-2.9958482544368152,1.7807328879029636,2.4061444582101084,-0.48109667040667237,-0.845881257652138,-1.1583381093108178,4,10057,126.91106299999998,37.47207654,120900083
943,-2.8773214873046546,2.1360959267952193,2.4838425519005436,0.3777152747878776,-0.2210737177445026,0.8131387214095401,4,9762,126.927725,37.459955,120000068
942,-2.896143317545002,1.9620392239826774,2.216648720062353,-0.06129798301888259,-0.552348729475162,0.019469800984543855,4,9763,126.92536000000001,37.461213,120000069
941,-2.1242475136617998,2.1746673732152306,3.1165848512229064,0.3998679482745629,0.30950425058020814,0.33251779223977057,4,9868,126.94945039999999,37.46148685,120000195
940,-2.891436730555439,1.9658864992991947,2.2589279361991683,-0.04055729550936051,-0.5488201611099228,0.03146344862824808,4,9766,126.925091,37.46110627,120000072
939,-2.891436730555439,1.9658864992991947,2.2589279361991683,-0.04055729550936051,-0.5488201611099228,0.03146344862824808,4,10134,126.92570249999999,37.46121839,120900160
889,-2.754877122395167,2.0644826900490574,1.938532814441071,-0.3749153086639516,-0.1587672132447697,-1.1175789864180048,4,9795,126.919495,37.465357,120000110
958,-2.071832484119716,2.1397864281138776,3.1458718333137274,0.24657019600494545,-0.44904937787696036,0.9521265746705637,4,9853,126.95460120000001,37.46609811,120000179
963,-2.234564640970536,2.1700272911381524,3.1233232377927322,0.4677284988516951,0.011556630002351565,0.8572228579782527,4,9854,126.952053,37.466134999999994,120000180
960,-2.593393944270612,2.1612058887540946,2.894225131601567,0.6623733761558235,0.8196938801601508,0.21147900814764764,4,9864,126.9493877,37.45711284,120000191
980,-2.8277276513184213,2.0968740368472134,2.877509290741077,0.619007299298179,0.11468138131052291,0.8424310872197305,4,9847,126.9521337,37.44898228,120000173
979,-2.8277276513184213,2.0968740368472134,2.877509290741077,0.619007299298179,0.11468138131052291,0.8424310872197305,4,9903,126.9521426,37.44808487,120000238
978,-2.4583770467546278,2.0618789426067896,2.997111780568231,0.298470798840694,0.26575399310318976,-0.0815061135027105,4,9965,126.95208159999999,37.46927442,120000665
977,-2.8060668518938456,2.114370596198513,2.8641652206819415,0.6298427653773555,0.11119236324429958,0.8452011474009444,4,9850,126.9553488,37.45607086,120000176
976,-2.5101856389520854,2.3222584281206706,2.012564109145542,0.15476898985519402,0.44465287345124227,-0.379819837336883,4,9882,126.94209779999998,37.47502442,120000212
975,-2.8189012448317174,2.182423130410127,1.9430875525725844,0.171660806572127,-0.1318459225838169,0.5751969603274291,4,9765,126.9223432,37.45864717,120000071
974,-2.8189012448317174,2.182423130410127,1.9430875525725844,0.171660806572127,-0.1318459225838169,0.5751969603274291,4,9764,126.92201499999999,37.458696999999994,120000070
973,-2.822871203615214,2.1018262562691055,2.8768132635288124,0.6248041366305773,0.11575820099509031,0.8432528062288777,4,9849,126.9539021,37.45401037,120000175
972,-2.822871203615214,2.1018262562691055,2.8768132635288124,0.6248041366305773,0.11575820099509031,0.8432528062288777,4,9861,126.95343090000001,37.45370651,120000187
959,-2.593393944270612,2.1612058887540946,2.894225131601567,0.6623733761558235,0.8196938801601508,0.21147900814764764,4,9844,126.94901599999999,37.45695949,120000170
971,-2.728855534764092,2.136334554785872,2.918705830512712,0.721593523480956,0.5251488573976083,0.7225071121476171,4,9848,126.952595,37.451283000000004,120000174
969,-1.9409457096540699,2.105704256402859,2.797198856498015,-0.039550043997498306,-0.20976296019862958,-0.5186577724643159,4,9752,126.94685859999998,37.46781999,120000058
968,-2.7078891645456635,2.1529449571659893,2.906346047621839,0.7322714437506316,0.5217795622127934,0.7251022513400203,4,9845,126.94970009999999,37.454941299999994,120000171
967,-2.5045566231761653,2.3262368495770276,2.0039832534295887,0.15196410432468768,0.44093396624705655,-0.37914262279356586,4,9884,126.9421136,37.47493431,120000214
966,-2.2398073727101,2.165561970699029,3.127961679256842,0.4662325229507496,0.012877673762161751,0.8564733912020206,4,9855,126.9509996,37.46580585,120000181
965,-2.619502511470463,2.1834748342263985,2.956819470321692,0.8318657161315164,0.9348891258194979,0.6036793427154432,4,9846,126.949945,37.45355733,120000172
964,-2.8085318668088193,2.1134499036441157,2.864866513473008,0.628976972714413,0.11203451547847702,0.845151364579953,4,9860,126.9544666,37.45511895,120000186
937,-2.515076495187428,2.1481377499536793,2.9857471995108904,0.5494259956198659,0.05875349560732964,0.8471466851154695,4,9859,126.9569983,37.45944072,120000185
962,-2.6233563847977313,2.1807818277296382,2.9594893374492792,0.8306848318495725,0.9359707238164913,0.6032797179168317,4,9862,126.9522142,37.45359525,120000188
961,-2.6841244462935645,2.1739056538675325,2.8781843436859194,0.7312087220518465,0.5147866504514498,0.7392348269259637,4,9863,126.94989640000001,37.455364,120000190
970,-2.728855534764092,2.136334554785872,2.918705830512712,0.721593523480956,0.5251488573976083,0.7225071121476171,4,10044,126.9525588,37.4512245,120900070
936,-2.986588808174011,1.7894102060638049,2.4385755370855167,-0.4637115694715962,-0.8454688900197236,-1.1453671879671663,4,10147,126.91115790000002,37.47209914,120900173
890,-2.757188409593818,2.0625792299668553,1.9913614606303631,-0.3516848272429252,-0.15128029191252876,-1.1066123952952385,4,9949,126.91961299999998,37.46521862,120000443
934,-2.500042729174884,2.16064755429987,2.9728161622868257,0.5537563775132033,0.0549100872093095,0.849220164455356,4,10010,126.95666070000001,37.46071746,120900036
921,-2.3145955351158127,2.150260758990207,2.9715148793275166,0.33513743852370403,-0.41189432551099786,0.9527765629875091,4,9852,126.9553135,37.46417722,120000178
920,-2.944194219854076,1.828313749280505,2.3557372910392305,-0.49785111598076326,-0.8697841585496876,-1.1065277207628028,4,10124,126.92585659999999,37.46421557,120900150
919,-2.749770786502558,2.111439760157994,2.3769554552982477,0.09317288143729843,-0.05588315310347982,-0.09888591019519143,4,9769,126.9319561,37.46241072,120000075
903,-2.66019603114236,2.2380669361055423,1.716187699004034,0.029072317305145087,0.13278836571284505,0.04718264718687603,4,9840,126.91916699999999,37.461001,120000166
918,-2.6851523954460306,2.1687759973307443,1.6393160101355324,-0.456573820389114,-0.06473708773102409,-1.2405933797618471,4,9796,126.920348,37.467392,120000111
917,-2.8471041839309454,2.0748565002670714,2.2908150978410116,-0.024042101303600787,-0.4690418236340534,0.01021597821998519,4,9760,126.93168999999999,37.462487,120000066
916,-2.845499078799925,1.9887452076450554,2.1930970045578633,-0.3919015734745945,-0.6944120256761251,-0.7859735380983751,4,10006,126.92668049999999,37.46338333,120900032
915,-2.845499078799925,1.9887452076450554,2.1930970045578633,-0.3919015734745945,-0.6944120256761251,-0.7859735380983751,4,10129,126.92665,37.46324467,120900155
914,-2.7803485468034106,2.0706385350309,2.0915447186408893,-0.23922777015289187,-0.7260359627855032,-0.2149031968576189,4,10038,126.92349850000001,37.47531751,120900064
913,-2.886250895950794,1.877661593242942,2.247372106693501,-0.5388200789576019,-0.909147896398215,-1.0867931984997685,4,9997,126.9264977,37.4644447,120900023
912,-2.6511503496322635,2.1684992648720347,2.010421577898394,-0.17749548347188995,-0.20972553820664386,-0.45843829168029565,4,10120,126.9235494,37.47525537,120900146
911,-2.8743765740593723,1.888364548063554,2.2361266494287624,-0.5355130355367077,-0.9120294296806497,-1.0849444229696832,4,10119,126.9268061,37.46554169,120900145
910,-2.8743765740593723,1.888364548063554,2.2361266494287624,-0.5355130355367077,-0.9120294296806497,-1.0849444229696832,4,9989,126.9269067,37.46552554,120900015
909,-2.8969982187566172,1.9919339227288095,2.2350585111480497,-0.21320629319066664,-0.5618015228950146,-0.44650608056209373,4,10130,126.9248625,37.4759816,120900156
908,-2.744136445992729,2.212197285479062,1.5974531202736113,-0.106191854340644,-0.29303509232665653,0.16362425510321055,4,9838,126.92196329999999,37.46092763,120000164
907,-2.736999743289526,2.2197603359816727,1.5445433228365506,-0.12308426836335606,-0.29772211456889447,0.15885660797979786,4,9839,126.921921,37.461102000000004,120000165
906,-2.8947385949657027,1.993739087372833,2.1947095132952557,-0.22352471933931295,-0.5644206397709237,-0.4629331991329517,4,10039,126.9242273,37.47572798,120900065
905,-2.9010620399477673,1.988874508945294,2.20427465617947,-0.2208773796183078,-0.5605820096853305,-0.46378533466507915,4,10125,126.92426019999999,37.4756424,120900151
904,-2.667332733845564,2.230503885602932,1.7690974964410955,0.04596473132785711,0.13747538795508346,0.05195029431028842,4,9837,126.9193412,37.46047621,120000163
901,-2.6563376010752653,2.2420108219786847,1.7073238489108877,0.02555918492119766,0.12979188786142865,0.04798499989801335,4,9962,126.9188889,37.46273678,120000458
900,-2.6563376010752653,2.2420108219786847,1.7073238489108877,0.02555918492119766,0.12979188786142865,0.04798499989801335,4,10049,126.9188889,37.46267371,120900075
899,-2.6426797129926882,2.253162359502095,1.7790760168395257,0.05922656612484323,0.13145468329611396,0.0727023956636437,4,9932,126.918897,37.46360636,120000425
922,-2.316339645365809,2.1482679730320937,2.9768109919513894,0.3385819782702376,-0.4109800957092409,0.9471217482525971,4,9857,126.9548277,37.46363817,120000183
933,-2.510649358621236,2.107566578693377,2.9483617032219027,0.38146901477146095,-0.0498080069348978,0.4413385379281626,4,9858,126.95666000000001,37.460528000000004,120000184
932,-2.5050502179980825,2.3232153411398415,2.0508092286251363,0.16768479399266642,0.4447455336246186,-0.36324337030305365,4,9883,126.9428078,37.47502927,120000213
891,-2.906772040522103,1.8639476293958648,2.3087578781674813,-0.49416821038765757,-0.8853890615219935,-1.1157105981187692,4,10042,126.91175420000002,37.47267719,120900068
892,-2.9193568660889277,1.8528037305437541,2.3266584120069234,-0.48995599107747995,-0.8811579601616772,-1.1281693191634379,4,10123,126.9116693,37.472736600000005,120900149
893,-2.631063437299807,2.2190240826086693,1.8597890917469104,-0.06216586028767786,0.028931475100415476,-0.2976658347430769,4,9952,126.9192632,37.46467082,120000447
931,-2.5054066268816726,2.112031899132502,2.943723261757794,0.3829649906724071,-0.05112905069470689,0.44208800470439535,4,9851,126.956457,37.461051700000006,120000177
894,-2.640322883562611,2.210346764447828,1.8273580128715028,-0.07955096122275405,0.028519107468000925,-0.3106367560867287,4,9950,126.91938219999999,37.46412487,120000444
930,-2.9207854786673293,1.9243078940758085,2.2895631549427162,-0.35454902342472056,-0.6494779503761895,-0.835620956497874,4,10132,126.9273071,37.46182493,120900158
929,-2.916660578659193,1.9722561794061884,2.2776493864591902,-0.19901657838005118,-0.5456511153900298,-0.44001056735909105,4,10016,126.9273355,37.46171592,120900042
935,-2.5113437878273834,2.106680421722195,2.949345990390163,0.3813114689619601,-0.049688284053489566,0.44116361693935247,4,10137,126.9566383,37.460350700000006,120900163
928,-2.2137103232396793,2.144989117542785,3.0648441469775975,0.2997229748497378,-0.10300260655513496,0.45424076002097863,4,9867,126.95004890000001,37.46073288,120000194
895,-2.640322883562611,2.210346764447828,1.8273580128715028,-0.07955096122275405,0.028519107468000925,-0.3106367560867287,4,9899,126.91896080000001,37.46412003,120000233
896,-2.6532863424390403,2.2000813838956,1.7546215577746027,-0.11306079661689858,0.02673658915190729,-0.33517923086354906,4,9900,126.91896299999999,37.463938,120000235
897,-2.8882833409863156,2.000830028023844,2.22549863384264,-0.21092258824221574,-0.5637211810618645,-0.4448820088418095,4,10040,126.92483190000002,37.47607349,120900066
926,-2.4921273721086994,2.124061954955794,2.9248384407500905,0.37891031717173035,-0.0554798749364314,0.45472164673787396,4,10146,126.95532800000001,37.458794899999994,120900172
925,-2.6783481026557032,2.1340133779666264,1.76192568138881,-0.6527789570878259,-0.7503790488699551,-1.2728938239185565,4,10033,126.91254950000001,37.47324818,120900059
981,-2.730938822382536,2.1336760838723277,2.921658692017494,0.7211208860524533,0.5255080260418329,0.7219823491811865,4,10138,126.94928519999999,37.44905468,120900164
898,-2.6426797129926882,2.253162359502095,1.7790760168395257,0.05922656612484323,0.13145468329611396,0.0727023956636437,4,10056,126.91890729999999,37.46347841,120900082
924,-2.6863846256891124,2.1264486425824582,1.7761720609324037,-0.6472283076862031,-0.7473492683880398,-1.284777999175802,4,10118,126.9124929,37.47331302,120900144
923,-2.7577675936491124,2.0752938394934306,2.066751892685435,-0.4008131861640466,-0.7309113179179683,-0.7750156932028839,4,9770,126.93162120000001,37.46511295,120000076
927,-2.107130460030813,2.189835648474968,3.10070095249406,0.4046709675964028,0.30530167353796284,0.3351160345460878,4,9866,126.95045220000002,37.46108448,120000193
982,-2.4033045753414086,2.132461220769212,2.6724819175416954,0.022957723044211314,0.3682021418955296,-0.7361224367181416,4,9967,126.95193700000002,37.470034000000005,120000668
938,-2.956839999986822,1.947637160663236,2.4141183896313194,0.005960948523460749,-0.5412818019180886,0.06599965059543998,4,10025,126.92628700000002,37.46106287,120900051
984,-2.8336648122641326,2.091522559436907,2.883132019373444,0.6173537775877318,0.1161221479517407,0.8415066994546881,4,4628,126.9498432,37.44706386,110000654
988,-2.9985920576403995,1.8206967909304372,2.463101456142842,-0.2942841407006387,-0.7295364207464897,-0.7531411306617418,4,10050,126.91101850000001,37.47142591,120900076
987,-2.9985920576403995,1.8206967909304372,2.463101456142842,-0.2942841407006387,-0.7295364207464897,-0.7531411306617418,4,10128,126.91107609999999,37.47151245,120900154
985,-2.768370541054971,1.9832358630746085,2.0422031785342925,-0.7288577138187453,-0.9410514194437197,-1.5817105266465115,4,10172,126.93002779999999,37.46690792,120900198
983,-2.8291165097307167,2.0951017229048503,2.8794778650775963,0.6186922076791774,0.11492082707333912,0.8420812452421099,4,10139,126.9500478,37.4470315,120900165
449,1.913175003233651,0.4737949548766997,-3.607637261006038,0.2572678539499877,1.7258223213647217,-1.0833883891405187,5,6157,126.9531186,37.54194684,113000471
69,1.8912998746379144,2.0891091201977017,-1.8909473999428854,0.9234180281953318,3.73373865768639,0.631023714323679,5,12035,127.1271403,37.53775533,124000027
60,2.040948115626131,2.246374076944438,-2.246178940799739,1.0808073839067616,3.858846030456665,0.5533409279924203,5,12231,127.127292,37.537724,124000345
42,1.919288942514723,1.903187388597058,-1.6494463365730416,0.7325840266818239,3.2076261620326987,0.830837661054646,5,12220,127.1273371,37.54034306,124000330
452,1.2355921095953546,-0.09693181365848083,-1.919123597100255,-0.06027943076903152,0.8609912537394901,-0.5044669444330673,5,6230,126.9475662,37.53868828,113900038
448,2.147602499506199,0.456884591415015,-3.434380020490938,0.16040482026011685,1.6855891492088597,-1.0953642701113844,5,6482,126.95328490000001,37.54190643,113900290
38,1.7897115454754051,1.8689530719683092,-1.5105845092903896,0.6907021078101319,2.942144276080493,0.8328928416284598,5,12399,127.123974,37.53983379,124900084
36,1.7936125254705844,1.87049349452687,-1.5195400417889144,0.6836649534855869,2.9381097534815894,0.8383502659626376,5,12070,127.1240057,37.53995311,124000062
35,1.8595219355416006,1.847657754724002,-1.5768886700663862,0.7297377043405883,3.228261451598096,0.8208605798120834,5,12401,127.1271983,37.54056488,124900086
34,1.8633758088688694,1.8503507612207641,-1.5795585371939738,0.7309185886225322,3.2271798536011027,0.8212602046106947,5,12225,127.1272741,37.54055579,124000335
