NODE_ID,RIDE_SUM_6_10,ALIGHT_SUM_6_10
104000110,74142,113330
104000111,195471,337679
104000112,60990,44171
104000116,119,38322
104000117,40005,25205
104000118,156470,14226
104000119,88680,26335
104000120,35508,34123
104000121,42690,43759
104000122,85063,46821
104000123,71981,55040
104000124,33107,74583
104000125,160463,433617
104000126,50169,51322
104000127,130336,124686
104000128,55853,10992
104000129,39538,1487
104000130,2031,29370
104000131,24219,42852
104000132,36228,75432
104000133,156195,64229
104000134,126254,158446
104000135,72094,145856
104000136,63017,284237
104000137,188516,33102
104000138,129064,38584
104000139,235813,132230
104000141,111808,56612
104000142,67470,29641
104000143,87017,20865
104000144,14999,21738
104000145,30034,16345
104000146,13758,36572
104000147,15239,26242
104000148,43789,13412
104000149,18753,6496
104000150,102734,38679
104000151,32411,12459
104000152,61969,17214
104000153,86867,52095
104000154,54245,18197
104000155,46949,80257
104000157,161021,85119
104000158,14793,63119
104000159,97994,77708
104000160,198965,277950
104000161,23926,10921
104000162,11407,9884
104000165,100264,62996
104000167,76878,154575
104000168,97348,1096
104000169,25034,4998
104000170,20537,38830
104000248,33185,42294
104000251,6402,9812
104000269,32069,5990
104000272,0,0
104000273,0,0
104000274,0,0
104000275,0,0
104000279,142610,155517
104000290,10874,46545
104000291,56392,127278
104000293,149676,137151
104000294,12622,13
104000295,94298,94899
104000296,64332,58777
104000297,102326,208481
104000298,158371,80239
104000299,134549,78582
104000302,17347,15860
104000303,33095,32707
104000304,9933,72468
104000305,1,1
104000306,2626,199
104000307,1443,509
104900001,6247,13792
104900002,5528,24016
104900003,7327,10423
104900004,7990,6249
104900005,51802,21010
104900006,70821,7232
104900007,53332,12345
104900009,8413,9752
104900010,11795,1914
104900011,1169,8691
104900012,25935,5148
104900013,9185,842
104900014,102415,15432
104900015,9084,286
104900016,13622,9586
104900017,14284,15010
104900018,1207,9118
104900019,7520,469010
104900020,5675,20532
104900021,288,2442
104900022,388,26397
104900023,37,2372
104900024,1575,106719
104900025,9932,9087
104900026,158,3536
104900027,60188,28065
104900028,1481,13528
104900029,1130,2940
104900030,53626,14032
104900031,2833,9336
104900032,7024,4394
104900033,22410,13739
104900034,27849,15948
104900035,38169,17504
104900036,35666,3489
104900037,19865,10072
104900038,9131,174163
104900039,26799,31779
104900040,56298,3572
104900041,32461,10988
104900042,19394,15322
104900043,5522,42663
104900044,101412,7537
104900045,32659,4422
104900046,59173,6312
104900047,45821,6254
104900048,51398,3561
104900049,10105,3890
104900050,63629,6404
104900051,34634,2695
104900052,21204,146
104900053,55192,5126
104900054,32499,3140
104900055,32960,77
104900056,30930,987
104900057,9130,31
104900058,43143,28388
104900059,10939,4640
104900061,10795,14594
104900063,1417,24197
104900064,24,8278
104900065,632,25072
104900066,121,3330
104900067,176,31810
104900068,5974,19243
104900070,4894,12892
104900071,59,25893
104900072,3193,10956
104900073,9302,6163
104900074,4771,5462
104900075,6792,1249
104900076,16174,6888
104900077,27448,10943
104900078,18324,11071
104900079,8692,110970
104900080,11566,16922
104900082,324,14891
104900085,229,8846
104900089,59278,60
104900091,37272,37144
104900093,769,1065
104900097,92716,306324
104900098,26074,3008
104900099,4307,61565
104900100,24214,12478
104900102,8846,6875
104900103,20994,3131
104900106,26687,12473
104900107,7438,12076
104900108,2213,12847
104900109,13841,17560
104900110,1028,4702
104900111,2426,203
104900112,36113,18305
104900113,77117,13134
104900114,68316,24053
104900115,90175,10417
104900116,55171,11766
104900118,1071,4823
104900119,111,7706
104900120,2936,114027
104900121,12,2419
104900122,269,3197
104900123,21969,1566
104900124,11160,49
104900125,31926,5591
104900126,2285,1700
104900127,1243,3086
104900128,7949,7253
104900129,52944,252427
104900130,15988,495
104900131,9167,2758
104900132,7,63
104900133,11,25
105000001,376765,130596
105000002,289866,186287
105000003,286082,383168
105000004,122879,77238
105000005,205386,154660
105000006,137720,229977
105000007,185904,270335
105000008,95939,370942
105000009,329883,361261
105000010,227818,88616
105000011,307403,361098
105000012,194812,144297
105000013,122756,154889
105000014,370153,374074
105000015,664372,1337197
105000016,75614,80348
105000017,141169,81914
105000018,65602,167108
105000019,92323,109701
105000020,6558,48540
105000021,25746,19621
105000022,1409,2550
105000023,82496,17240
105000028,3526,7264
105000029,56313,117631
105000030,276281,184840
105000031,678,6921
105000033,109722,94405
105000034,14435,134167
105000037,70019,22318
105000038,105993,173255
105000039,90257,82364
105000040,89157,169530
105000041,27895,65618
105000042,190450,142473
105000043,65040,94241
105000044,80167,36944
105000045,23561,23016
105000046,159221,25793
105000047,53962,30492
105000048,121981,29629
105000049,24184,36718
105000050,114792,49721
105000051,21162,30389
105000052,70442,96852
105000053,13242,13387
105000054,51403,95796
105000055,76503,31204
105000056,183110,187154
105000057,208073,97558
105000058,125910,94245
105000059,129894,74930
105000060,60854,40218
105000061,167439,65658
105000062,68579,45128
105000063,59168,40779
105000064,285028,66170
105000065,66310,59323
105000066,88426,93885
105000067,175854,110733
105000068,32961,90066
105000069,130879,297044
105000070,52526,125915
105000071,21393,211227
105000072,183547,700651
105000073,99234,76068
105000074,47869,40327
105000075,60418,63460
105000076,136516,104864
105000077,236093,83851
105000078,63269,100262
105000079,73241,200427
105000080,147974,184839
105000081,100658,110267
105000082,64095,153124
105000083,155683,227174
105000084,57418,74226
105000085,231345,205343
105000086,91011,80851
105000087,201242,186497
105000088,195209,306429
105000089,164387,130784
105000090,47849,40626
105000091,59517,67749
105000092,49195,70518
105000093,42431,60361
105000094,26589,19832
105000095,21500,64706
105000096,128788,179039
105000097,45494,57228
105000098,156139,134065
105000099,68379,102042
105000100,214724,107938
105000101,274999,116784
105000102,176845,139270
105000103,122933,172553
105000104,260615,144968
105000105,131850,155270
105000106,175756,79430
105000107,182114,76338
105000108,173897,76946
105000109,301078,71805
105000110,107722,33468
105000111,174763,38746
105000112,109676,41740
105000113,69891,78011
105000114,126767,127005
105000115,36850,219819
105000116,139179,63610
105000117,106092,54193
105000118,104927,38176
105000119,65114,45355
105000120,183329,60761
105000121,105852,50222
105000122,47335,71610
105000123,62778,44453
105000124,228609,56165
105000125,106390,85850
105000126,213829,120316
105000127,287552,124720
105000128,88260,123902
105000129,157928,59966
105000130,18403,361439
105000131,36017,13586
105000132,142541,76746
105000133,40484,45012
105000134,144784,41206
105000135,34791,40600
105000136,11760,11535
105000137,82269,17786
105000138,17188,13164
105000139,76128,34078
105000140,69844,28523
105000141,40125,23152
105000142,41113,36493
105000143,21416,41991
105000144,32219,41471
105000145,84697,24765
105000146,48838,70200
105000147,79949,31038
105000148,99312,62335
105000149,323105,163673
105000150,119225,57021
105000151,98471,41290
105000152,34558,53622
105000153,143734,46907
105000154,85059,46307
105000155,85002,48244
105000156,75414,54821
105000157,28447,74158
105000158,315298,67352
105000159,27411,55788
105000160,460903,77370
105000161,42028,61278
105000162,90237,341747
105000163,49236,65923
105000164,15995,34741
105000165,116340,1084289
105000166,333961,191104
105000167,110347,292254
105000168,57931,32274
105000169,117521,12763
105000170,43528,79335
105000171,115679,15458
105000172,39508,2500
105000173,62960,2575
105000174,13129,2927
105000175,16888,5096
105000176,71394,10494
105000177,55142,28551
105000178,43187,19911
105000179,140379,10210
105000180,37493,5571
105000181,29555,11723
105000182,10353,5015
105000183,215447,342704
105000184,130763,95420
105000185,48456,119988
105000186,66277,72142
105000187,83705,50237
105000188,15124,27557
105000189,14676,62242
105000190,21144,30137
105000191,45208,38935
105000192,37483,5708
105000193,8684,11128
105000194,91649,11051
105000195,25240,37170
105000196,11452,35704
105000197,18314,36420
105000198,24839,12203
105000199,12468,82452
105000200,8661,41201
105000201,7971,5768
105000203,4258,11633
105000204,9844,5538
105000205,13555,12334
105000207,19287,7741
105000208,14333,41519
105000209,20868,9645
105000211,59310,1172
105000212,127432,39709
105000213,4617,14185
105000214,16219,15313
105000215,43497,12618
105000216,31976,6798
105000217,15110,6161
105000218,234342,94731
105000221,2141,3379
105000222,48380,24524
105000223,70708,37378
105000226,18986,8884
105000227,10300,8964
105000228,6478,153634
105000229,21484,76468
105000231,60117,20563
105000233,114042,109245
105000234,43618,64723
105000235,80954,104723
105000237,146559,9742
105000243,12962,13080
105000248,5257,7367
105000262,42954,26871
105000269,13313,9993
105000270,74987,1416
105000271,798,24019
105000282,1017,791
105000287,26553,13635
105000288,97838,58862
105000289,61265,154808
105000290,6134,1460
105000402,124508,313143
105000426,28607,37779
105000438,86844,90515
105000440,3652,1736
105000446,520957,316099
105000447,152691,104909
105000454,74310,15825
105000455,16636,8387
105000474,13618,181
105000477,104663,48507
105000478,229578,546017
105000479,9116,15270
105000480,410016,665231
105000481,480531,446276
105000482,195901,258589
105000483,192639,302138
105000484,134075,145558
105000485,104386,304489
105000486,133855,166663
105000488,260722,167044
105000489,169604,84867
105000549,17286,46876
105000550,51062,86843
105000551,3459,8572
105000552,193762,94904
105000555,122714,166773
105000556,9605,4116
105000557,11379,25669
105000558,7725,2638
105000559,94581,42966
105900001,804,222009
105900002,54629,122468
105900003,1456,10244
105900004,10922,4268
105900005,17276,25914
105900006,749,10354
105900007,2947,7288
105900008,816,1057
105900009,4673,3100
105900011,13972,3046
105900012,42889,6306
105900013,188,1599
105900014,545,5055
105900015,5266,17339
105900016,66861,30247
105900017,135727,1536
105900018,10080,9276
105900019,6579,13432
105900020,4392,6437
105900021,3207,24408
105900022,20126,15032
105900023,1209,9206
105900024,364,30339
105900025,25573,696
105900026,17383,535
105900027,971709,317554
105900028,10712,45221
105900029,146273,20793
105900030,1079,1832
105900031,36190,9494
105900032,8854,6487
105900033,8337,8432
105900034,36589,17492
105900035,22677,12454
105900036,9633,4555
105900037,19297,1788
105900038,14436,15701
105900039,13239,4613
105900040,11013,5724
105900041,14926,8507
105900042,8317,18237
105900043,58149,961
105900044,297,30014
105900045,183,96792
105900046,263,13544
105900047,424,5391
105900048,1000,2788
105900050,121995,500044
105900051,3960,67148
105900052,6844,645
105900053,146452,269553
105900054,12184,8758
105900056,44280,47212
105900057,729,9045
105900058,129,80
105900059,2,975
106000001,166779,215893
106000002,80037,222799
106000003,352473,428465
106000004,171096,224506
106000005,401590,364024
106000006,420125,140155
106000007,58206,29813
106000008,34646,26616
106000009,54964,20295
106000010,24933,35225
106000011,181302,82860
106000012,93864,61566
106000013,193144,139420
106000014,122980,94546
106000015,247400,91131
106000016,127731,117052
106000017,88547,79627
106000018,69309,54126
106000019,58217,47894
106000020,44087,30156
106000021,52243,42343
106000022,40449,22201
106000023,96715,39062
106000024,49756,34441
106000025,18318,17642
106000026,8778,17084
106000027,207459,121876
106000028,83377,20244
106000029,72855,52595
106000030,15363,43383
106000034,10821,30308
106000035,108140,157568
106000036,16136,30722
106000037,85929,99144
106000038,4773,17082
106000039,5899,14851
106000040,11122,86100
106000041,69891,40809
106000043,40061,21254
106000046,33373,8027
106000047,8287,40988
106000049,185924,40562
106000050,24792,41055
106000051,121882,53104
106000052,16052,17935
106000053,61071,11588
106000054,31696,13848
106000055,103807,45935
106000056,31120,16232
106000057,62884,21283
106000058,19740,7495
106000059,53757,29195
106000060,21703,20511
106000061,20971,71110
106000062,16317,21686
106000063,115493,76281
106000064,1412,22510
106000065,54578,20120
106000066,13144,41269
106000067,58325,8038
106000068,11188,32322
106000069,50553,8555
106000070,33025,33442
106000071,81055,26641
106000072,254852,115693
106000073,135602,594144
106000074,84286,63706
106000075,43131,97680
106000076,115555,123754
106000077,154723,63445
106000078,143748,45182
106000079,88618,53866
106000080,132800,37976
106000081,100480,62241
106000082,155257,43912
106000083,46535,81834
106000084,82685,44762
106000085,112332,82718
106000086,44641,47433
106000087,77255,36898
106000088,39165,51078
106000089,119830,24812
106000090,38385,46283
106000091,27646,38738
106000092,110551,22024
106000093,72409,10779
106000094,12075,25591
106000095,129798,61899
106000096,164036,41265
106000097,165976,81069
106000098,127242,56342
106000099,18775,72705
106000100,169823,23071
106000101,105177,173133
106000102,11643,87309
106000103,29607,71680
106000104,131948,43660
106000105,54918,57042
106000106,109019,30916
106000107,25777,22009
106000108,80903,16532
106000109,26277,12788
106000110,55289,13337
106000111,20327,15136
106000112,35941,88855
106000113,54045,38582
106000114,54115,119685
106000115,37923,32326
106000116,51291,23710
106000117,90642,39149
106000118,156073,124336
106000119,89366,40154
106000120,107091,181140
106000121,52486,18451
106000122,32977,10454
106000123,107518,8779
106000124,32668,6571
106000125,10396,13512
106000126,62258,7551
106000127,159002,44637
106000128,153193,22268
106000129,143656,36345
106000130,145013,66698
106000131,30988,85720
106000132,84696,15992
106000133,173999,202937
106000134,43747,402338
106000135,28667,70298
106000136,99467,181701
106000137,16273,80598
106000138,305990,11368
106000139,9754,6377
106000140,5901,5771
106000141,14668,4784
106000142,14972,5820
106000143,4622,4462
106000144,8911,9658
106000145,54278,8611
106000146,60491,11091
106000147,122923,37985
106000148,187657,53271
106000149,83399,32245
106000150,105265,267961
106000151,264256,58433
106000152,85345,345625
106000153,15253,200646
106000154,144103,14559
106000155,28587,32722
106000156,129706,10768
106000157,68322,150470
106000158,127955,65359
106000159,234778,256258
106000160,63690,432679
106000161,79914,19415
106000162,49364,152258
106000163,47847,24822
106000164,89260,21758
106000165,22936,32807
106000166,129383,21201
106000167,48706,68252
106000168,114296,19834
106000169,35837,37845
106000170,117120,36012
106000171,20972,106699
106000172,253608,132393
106000173,92357,232120
106000174,149185,24487
106000175,20514,32736
